id.condition,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
S118_G02_D02_B03_T03,255,0.04,10,245,0.719009492445746,0.72291775573503,0.735380661799927
S119_G03_D01_B01_T01,225,0.04,9,216,0.55785553228376,0.569255971308105,0.545872353949465
S119_G03_D01_B01_T02,222,0.04,8,214,0.649522035424152,0.619820549425502,0.638455217211931
S119_G03_D01_B01_T03,222,0.04,8,214,0.697521515121238,0.695433588881449,0.682567156393609
S119_G03_D01_B02_T01,225,0.04,9,216,0.764411939338233,0.780944049326651,0.778985051262179
S119_G03_D01_B02_T02,224,0.04,8,216,0.747418689423631,0.751987054225977,0.727373232516808
S119_G03_D01_B02_T03,225,0.04,9,216,0.603961439995059,0.596901715940704,0.612265354448245
S119_G03_D01_B03_T01,225,0.04,9,216,0.657534675259641,0.678690771721015,0.662993050924496
S119_G03_D01_B03_T02,226,0.04,9,217,0.691092989164491,0.695655112643405,0.696335360665187
S119_G03_D01_B03_T03,228,0.04,9,219,0.735608384130158,0.756968338108592,0.735913081078709
S119_G03_D02_B01_T01,230,0.04,9,221,0.79239218962881,0.792835740455273,0.792830785039655
S119_G03_D02_B01_T02,232,0.04,9,223,0.696735505712904,0.702838847565315,0.700079429281018
S119_G03_D02_B01_T03,230,0.04,9,221,0.871265758254813,0.889079954582341,0.866909697436643
S119_G03_D02_B02_T01,232,0.04,9,223,0.649787664848182,0.658874861674267,0.644565617847783
S119_G03_D02_B02_T02,230,0.04,9,221,0.737272656956941,0.73725092571904,0.740770500483709
S119_G03_D02_B02_T03,230,0.04,9,221,0.706252339815025,0.710156282974553,0.709450400447892
S119_G03_D02_B03_T01,233,0.04,9,224,0.657960501749963,0.664873358122887,0.667371083710688
S119_G03_D02_B03_T02,232,0.04,9,223,0.750953396725425,0.761988109997463,0.746811040122817
S119_G03_D02_B03_T03,232,0.04,9,223,0.653249416981125,0.642094673718414,0.645972696099405
S120_G03_D01_B01_T01,228,0.04,9,219,0.79039687105864,0.776658628857377,0.794060415913407
S120_G03_D01_B01_T02,228,0.04,9,219,0.758195151324566,0.733256356498465,0.743869316173596
S120_G03_D01_B01_T03,231,0.04,9,222,0.699337363344,0.697835772959362,0.685355414890084
S120_G03_D01_B02_T01,234,0.04,9,225,0.743485089521376,0.765720517609008,0.741727767996237
S120_G03_D01_B02_T02,233,0.04,9,224,0.788601619667934,0.780887179391354,0.785576573818528
S120_G03_D01_B02_T03,234,0.04,9,225,0.832323870690841,0.820908778730695,0.835395264524403
S120_G03_D01_B03_T01,233,0.04,9,224,0.752281247812585,0.747871680774606,0.756213800678229
S120_G03_D01_B03_T02,232,0.04,9,223,0.827536085029632,0.828995142398398,0.827485616284875
S120_G03_D01_B03_T03,232,0.04,9,223,0.7233538825003,0.715367332140326,0.708872289383665
S120_G03_D02_B01_T01,228,0.04,9,219,0.794536320310586,0.79065889371341,0.792250117960619
S120_G03_D02_B01_T02,227,0.04,9,218,0.745167151746496,0.74613701018797,0.752477840670829
S120_G03_D02_B01_T03,228,0.04,9,219,0.737476032084297,0.745816233117893,0.740959616301544
S120_G03_D02_B02_T01,229,0.04,9,220,0.743629044740115,0.748026195587615,0.741958349345213
S120_G03_D02_B02_T02,229,0.04,9,220,0.750272762513042,0.768750284185401,0.743448015223674
S120_G03_D02_B02_T03,228,0.04,9,219,0.725784694873527,0.718088250800118,0.733324257728946
S120_G03_D02_B03_T01,227,0.04,9,218,0.692082905351262,0.69371109003733,0.688355975511815
S120_G03_D02_B03_T02,227,0.04,9,218,0.769459416103977,0.769826880875814,0.768761697953345
S120_G03_D02_B03_T03,224,0.04,8,216,0.774827576529074,0.787485182142337,0.786839363640025
S121_G02_D01_B01_T01,233,0.04,9,224,0.874564065323737,0.890998372426255,0.86687826263707
S121_G02_D01_B01_T02,238,0.04,9,229,0.816112724593946,0.799854467426291,0.817748910071094
S121_G02_D01_B01_T03,240,0.04,9,231,0.726920836020187,0.734382779676824,0.734887471306964
S121_G02_D01_B02_T01,241,0.04,9,232,0.57307456123277,0.558500512413215,0.582190709341495
S121_G02_D01_B02_T02,243,0.04,9,234,0.811054897827147,0.814462806346326,0.823438093873149
S121_G02_D01_B02_T03,244,0.04,9,235,0.73200902359561,0.732478018387666,0.723789697896493
S121_G02_D01_B03_T01,245,0.04,9,236,0.683342020183189,0.689135952725202,0.69773880937578
S121_G02_D01_B03_T02,247,0.04,9,238,0.76357522510232,0.760760607122221,0.757404957487625
S121_G02_D01_B03_T03,247,0.04,9,238,0.689938829507622,0.692824642724194,0.693703937378436
S121_G02_D02_B01_T01,251,0.04,10,241,0.73000382811949,0.744604477617521,0.731722458551379
S121_G02_D02_B01_T02,256,0.04,10,246,0.886284534597103,0.872872741959871,0.896240657022447
S121_G02_D02_B01_T03,256,0.04,10,246,0.749792308409505,0.756814816423519,0.760639556119814
S121_G02_D02_B02_T01,256,0.04,10,246,0.730583402618378,0.731803184934708,0.734373281990526
S121_G02_D02_B02_T02,258,0.04,10,248,0.66280474559572,0.649673340812021,0.667411574238363
S121_G02_D02_B02_T03,257,0.04,10,247,0.708692558787477,0.702928052482128,0.713752617187568
S121_G02_D02_B03_T01,259,0.04,10,249,0.684696689442449,0.683815264001317,0.674586380303452
S121_G02_D02_B03_T02,258,0.04,10,248,0.784600059514493,0.782717391952609,0.774636146356013
S121_G02_D02_B03_T03,259,0.04,10,249,0.761860424045343,0.76529944577096,0.761021851354299
S122_G02_D01_B01_T01,205,0.04,8,197,0.955729704909706,0.938922560292224,0.959375993876137
S122_G02_D01_B01_T02,202,0.04,8,194,0.71131340389076,0.710984526577391,0.722594273007097
S122_G02_D01_B01_T03,202,0.04,8,194,0.613375508359983,0.633247300326123,0.608504983569966
S122_G02_D01_B02_T01,202,0.04,8,194,0.651119702687598,0.646184833710254,0.642698273362311
S122_G02_D01_B02_T02,201,0.04,8,193,0.814524993721885,0.816721367022694,0.812577063666263
S122_G02_D01_B02_T03,202,0.04,8,194,0.91902600704881,0.929679687292948,0.922466283545332
S122_G02_D01_B03_T01,202,0.04,8,194,0.69381835807843,0.698665509274849,0.685582602780855
S122_G02_D01_B03_T02,200,0.04,8,192,0.695272618504495,0.682490667882832,0.696455071386374
S122_G02_D01_B03_T03,200,0.04,8,192,0.776757495974896,0.766713956913644,0.76281436966808
S123_G03_D01_B01_T01,267,0.04,10,257,0.589908493814905,0.601029855988948,0.596984835683354
S123_G03_D01_B01_T02,269,0.04,10,259,0.607567671562142,0.608549036252824,0.599267795612354
S123_G03_D01_B01_T03,271,0.04,10,261,0.684523299621906,0.68617996203078,0.672856917945535
S123_G03_D01_B02_T01,269,0.04,10,259,0.702105463713506,0.696050684748265,0.70056556470838
S123_G03_D01_B02_T02,267,0.04,10,257,0.692580892786925,0.682915782871578,0.700430265085241
S123_G03_D01_B02_T03,269,0.04,10,259,0.614872457021729,0.621430398655525,0.612305172511661
S123_G03_D01_B03_T01,271,0.04,10,261,0.640700716187899,0.616945493313433,0.630013274241251
S123_G03_D01_B03_T02,270,0.04,10,260,0.681089803535575,0.67606942331518,0.674558484422563
S123_G03_D01_B03_T03,271,0.04,10,261,0.579728148940697,0.582262471083796,0.574499327571596
S123_G03_D02_B01_T01,271,0.04,10,261,0.648774660412012,0.657980354084615,0.646907802498814
S123_G03_D02_B01_T02,270,0.04,10,260,0.698524954485265,0.696770568194585,0.694695772435233
S123_G03_D02_B01_T03,271,0.04,10,261,0.658555799922492,0.648266890410582,0.664342923241055
S123_G03_D02_B02_T01,271,0.04,10,261,0.652196157170642,0.653277222239671,0.649831227705657
S123_G03_D02_B02_T02,270,0.04,10,260,0.596966665671176,0.594363117817196,0.599615939235888
S123_G03_D02_B02_T03,270,0.04,10,260,0.644526592148958,0.644984739214168,0.647659717457983
S123_G03_D02_B03_T01,270,0.04,10,260,0.569828589728874,0.566199510642513,0.569286137394874
S123_G03_D02_B03_T02,270,0.04,10,260,0.529350952268905,0.52760358014759,0.46739504522867
S123_G03_D02_B03_T03,271,0.04,10,261,0.651559434827938,0.661184439012021,0.654959107402674
S125_G03_D01_B01_T01,212,0.04,8,204,0.935194067101175,0.927338840599487,0.932220054643434
S125_G03_D01_B01_T02,208,0.04,8,200,0.937547714316796,0.936431603496365,0.94489883056553
S125_G03_D01_B01_T03,211,0.04,8,203,0.959069871600782,0.946634568636897,0.962623518042847
S125_G03_D01_B02_T01,209,0.04,8,201,0.881562243329885,0.883604662746754,0.888584960937113
S125_G03_D01_B02_T02,207,0.04,8,199,0.962511369407653,0.959240055714026,0.962702494253127
S125_G03_D01_B02_T03,212,0.04,8,204,0.913975795811951,0.916239719936847,0.92379016816224
S125_G03_D01_B03_T01,212,0.04,8,204,0.848697751744369,0.835588132571977,0.848577142235429
S125_G03_D01_B03_T02,210,0.04,8,202,0.971602166961508,0.971721129932181,0.967530177911306
S125_G03_D01_B03_T03,208,0.04,8,200,0.967824736310937,0.969186016353952,0.965057787077555
S125_G03_D02_B01_T01,213,0.04,8,205,0.823971529051635,0.819316619446796,0.838853297423435
S125_G03_D02_B01_T02,215,0.04,8,207,0.830318284841551,0.825669163448428,0.83411934840504
S125_G03_D02_B01_T03,216,0.04,8,208,0.857699382024537,0.810617057137766,0.865497783205004
S125_G03_D02_B02_T01,214,0.04,8,206,0.972765995790033,0.964553512774923,0.969010504576387
S125_G03_D02_B02_T02,213,0.04,8,205,0.758660236343425,0.763374709458439,0.758421131846887
S125_G03_D02_B02_T03,212,0.04,8,204,0.836392278531932,0.828031902641088,0.831812424210657
S125_G03_D02_B03_T01,212,0.04,8,204,0.933302243894248,0.942396492997554,0.941781352714432
S125_G03_D02_B03_T02,213,0.04,8,205,0.892160813571104,0.877031784227148,0.875440554867909
S125_G03_D02_B03_T03,212,0.04,8,204,0.805763606991399,0.803460724088792,0.79866831901173
S126_G03_D01_B01_T01,221,0.04,8,213,0.768002572708766,0.762433805087985,0.767699514398071
S127_G03_D01_B01_T01,208,0.04,8,200,0.735682614982764,0.720829377777715,0.739476766617481
S127_G03_D01_B01_T02,213,0.04,8,205,0.62938037662616,0.615979112911019,0.621904916763217
S127_G03_D01_B01_T03,214,0.04,8,206,0.682962742440368,0.683073324006119,0.680498110738116
S127_G03_D01_B02_T01,218,0.04,8,210,0.729790261463998,0.741547409085135,0.73258735912441
S127_G03_D01_B02_T02,216,0.04,8,208,0.651651983941581,0.652535954708733,0.654460247204136
S127_G03_D01_B02_T03,217,0.04,8,209,0.606420798871127,0.601922324808242,0.600730543401773
S127_G03_D01_B03_T01,218,0.04,8,210,0.653717196504322,0.651935254050358,0.654078313529564
S127_G03_D01_B03_T02,218,0.04,8,210,0.688499493419658,0.689295097642853,0.679784515088223
S127_G03_D01_B03_T03,221,0.04,8,213,0.738456751729787,0.739663286453731,0.737471408950604
S127_G03_D02_B01_T01,225,0.04,9,216,0.633009088111119,0.63384195763603,0.634731465660717
S127_G03_D02_B01_T02,230,0.04,9,221,0.617134172285101,0.61691297522831,0.621218314488622
S127_G03_D02_B01_T03,229,0.04,9,220,0.709150679827808,0.701742696432157,0.713068113633495
S127_G03_D02_B02_T01,229,0.04,9,220,0.565905825005756,0.561120915093572,0.5743595976777
S127_G03_D02_B02_T02,228,0.04,9,219,0.699360564987511,0.70182030075958,0.685487330349616
S127_G03_D02_B02_T03,227,0.04,9,218,0.670553655823277,0.660219160949084,0.669398521162941
S127_G03_D02_B03_T01,225,0.04,9,216,0.588539993727151,0.583443884364743,0.588571591646943
S127_G03_D02_B03_T02,227,0.04,9,218,0.727931717569876,0.732071880647048,0.735159453589618
S127_G03_D02_B03_T03,228,0.04,9,219,0.655994627076196,0.656713387734921,0.659545681254515
S128_G03_D01_B01_T01,239,0.04,9,230,0.874958907802551,0.876394107793825,0.874827943645258
S128_G03_D01_B01_T02,256,0.04,10,246,0.944973088372474,0.93908324904282,0.946239745212011
S128_G03_D01_B01_T03,257,0.04,10,247,0.829976433661744,0.825500786205289,0.848750735607697
S128_G03_D01_B02_T01,258,0.04,10,248,0.80979544569626,0.824745131564089,0.830361670636909
S128_G03_D01_B02_T02,261,0.04,10,251,0.624841181064808,0.618370364681231,0.617910889417781
S128_G03_D01_B02_T03,260,0.04,10,250,0.823582010054572,0.829619466210361,0.824987616041664
S128_G03_D01_B03_T01,254,0.04,10,244,0.666255009603924,0.659299656464066,0.669116270206977
S128_G03_D01_B03_T02,255,0.04,10,245,0.926127365796014,0.936106031342508,0.916733485300777
S128_G03_D01_B03_T03,256,0.04,10,246,0.726593623834284,0.7235744112754,0.729857233234548
S128_G03_D02_B01_T01,249,0.04,9,240,0.932611286170419,0.94142143515723,0.942309192079407
S128_G03_D02_B01_T02,251,0.04,10,241,0.88188142405253,0.888017273766005,0.883837509654311
S128_G03_D02_B01_T03,254,0.04,10,244,0.834271474970757,0.842718837157561,0.841481603766309
S128_G03_D02_B02_T01,255,0.04,10,245,0.765237562793528,0.799883232352215,0.769533277031531
S128_G03_D02_B02_T02,254,0.04,10,244,0.706194959141496,0.709739471780825,0.719943741883099
S128_G03_D02_B02_T03,253,0.04,10,243,0.761977289689684,0.753418916526641,0.746110287285513
S128_G03_D02_B03_T01,257,0.04,10,247,0.749957493887243,0.767072806056657,0.759208752009281
S128_G03_D02_B03_T02,251,0.04,10,241,0.727598252907021,0.736584355629593,0.724419876376558
S128_G03_D02_B03_T03,250,0.04,10,240,0.843216998402231,0.838783427132092,0.843940151688587
S129_G03_D01_B01_T01,240,0.04,9,231,0.771962419165263,0.772577432112375,0.787038410737215
S129_G03_D01_B01_T02,242,0.04,9,233,0.785302434259376,0.780999537155032,0.784269865156403
S129_G03_D01_B01_T03,244,0.04,9,235,0.645952592810572,0.644512730648287,0.641208802670435
S129_G03_D01_B02_T01,248,0.04,9,239,0.753468035695579,0.721826496349486,0.748212780950789
S129_G03_D01_B02_T02,248,0.04,9,239,0.676041217924134,0.68096819299829,0.691615883337907
S129_G03_D01_B02_T03,251,0.04,10,241,0.856257073523716,0.836760205710083,0.826707714555513
S129_G03_D01_B03_T01,251,0.04,10,241,0.64014022721922,0.627453813460147,0.642203381028216
S129_G03_D01_B03_T02,257,0.04,10,247,0.788580979615991,0.782316708282862,0.796563985945251
S129_G03_D01_B03_T03,255,0.04,10,245,0.722435349300909,0.727942239056288,0.720299335127975
S129_G03_D02_B01_T01,250,0.04,10,240,0.65710443429938,0.651628693069917,0.650910129456697
S129_G03_D02_B01_T02,250,0.04,10,240,0.688776174586989,0.695800047512911,0.686308886952986
S129_G03_D02_B01_T03,250,0.04,10,240,0.705045054552187,0.70422892971265,0.718305866183067
S129_G03_D02_B02_T01,250,0.04,10,240,0.721582803109272,0.718580970986356,0.715993673345068
S129_G03_D02_B02_T02,250,0.04,10,240,0.717598710296302,0.733431022002763,0.717599108105152
S129_G03_D02_B02_T03,251,0.04,10,241,0.804552350146279,0.794743637742236,0.794131604643661
S129_G03_D02_B03_T01,250,0.04,10,240,0.662218639781902,0.65290527561205,0.675729186607273
S129_G03_D02_B03_T02,250,0.04,10,240,0.678701671032889,0.680738430038782,0.668621330005695
S129_G03_D02_B03_T03,251,0.04,10,241,0.630614613438597,0.636053826892799,0.633615280018761
S130_G03_D01_B01_T01,233,0.04,9,224,0.818225148144388,0.825012944754225,0.807978881324622
S130_G03_D01_B01_T02,236,0.04,9,227,0.786054890628955,0.776090053587305,0.782371535729963
S130_G03_D01_B01_T03,239,0.04,9,230,0.776938921441267,0.769891469046373,0.774322349065284
S130_G03_D01_B02_T01,240,0.04,9,231,0.816088633922011,0.820328375153549,0.822218994245137
S130_G03_D01_B02_T02,238,0.04,9,229,0.818602151034029,0.804221038112623,0.779184462242932
S130_G03_D01_B02_T03,238,0.04,9,229,0.701273033358411,0.698154116238611,0.709019349463302
S130_G03_D01_B03_T01,240,0.04,9,231,0.760845822797013,0.744089906757781,0.756738458501863
S130_G03_D01_B03_T02,240,0.04,9,231,0.788026965729917,0.804745337164724,0.791212648744893
S130_G03_D01_B03_T03,239,0.04,9,230,0.769254870321839,0.757839591075517,0.772381670191308
S130_G03_D02_B01_T01,237,0.04,9,228,0.805866165459031,0.796508721651983,0.822513540561789
S130_G03_D02_B01_T02,240,0.04,9,231,0.635240090765283,0.6370558762495,0.63789303151415
S130_G03_D02_B01_T03,243,0.04,9,234,0.898238382893837,0.793215699027493,0.894950878472953
S130_G03_D02_B02_T01,242,0.04,9,233,0.784410579348365,0.789991855176158,0.791086546127765
S130_G03_D02_B02_T02,243,0.04,9,234,0.726137433746958,0.72345580707626,0.735064495780565
S130_G03_D02_B02_T03,243,0.04,9,234,0.765237329963816,0.787052596154672,0.766517015507926
S130_G03_D02_B03_T01,243,0.04,9,234,0.84093565945135,0.830112953201042,0.823020704555344
S130_G03_D02_B03_T02,244,0.04,9,235,0.825963698611561,0.715583822412029,0.83449517738679
S130_G03_D02_B03_T03,246,0.04,9,237,0.61544130741194,0.615134602829939,0.61271035151436
S131_G03_D01_B01_T01,196,0.04,7,189,0.694826344825166,0.674579481851849,0.689725191283715
S131_G03_D01_B01_T02,196,0.04,7,189,0.723109005128135,0.734550650829031,0.72523232659626
S131_G03_D01_B01_T03,195,0.04,7,188,0.68782853163204,0.686435193586568,0.693177233348766
S131_G03_D01_B02_T01,193,0.04,7,186,0.569166162242336,0.583615324643082,0.582498248113783
S131_G03_D01_B02_T02,193,0.04,7,186,0.666200673376397,0.686507667759906,0.673463628956549
S131_G03_D01_B02_T03,194,0.04,7,187,0.586091750262391,0.624963692248765,0.567234078549067
S131_G03_D01_B03_T01,193,0.04,7,186,0.637365947335368,0.642062337342708,0.647909149648537
S131_G03_D01_B03_T02,193,0.04,7,186,0.649681401088537,0.646867996983107,0.638749094317433
S131_G03_D01_B03_T03,193,0.04,7,186,0.667028264033634,0.672398901004716,0.666997875805942
S131_G03_D02_B01_T01,195,0.04,7,188,0.783519554445073,0.791874037095228,0.771928522226334
S131_G03_D02_B01_T02,191,0.04,7,184,0.684810246674167,0.680146854818004,0.694452004373495
S131_G03_D02_B01_T03,194,0.04,7,187,0.658545219415375,0.647120175263025,0.620545412453399
S131_G03_D02_B02_T01,194,0.04,7,187,0.676392271686711,0.674663588216215,0.67719449738245
S131_G03_D02_B02_T02,193,0.04,7,186,0.713947875806082,0.708716371550892,0.691851830923792
S131_G03_D02_B02_T03,194,0.04,7,187,0.726029453739551,0.734262849603093,0.728639429273679
S131_G03_D02_B03_T01,194,0.04,7,187,0.814495855617799,0.810952850562476,0.816162185804138
S131_G03_D02_B03_T02,194,0.04,7,187,0.700522616223919,0.691036200556938,0.691278763109146
S131_G03_D02_B03_T03,195,0.04,7,188,0.644240143287219,0.64486650261643,0.651067702192876
S133_G03_D01_B01_T01,240,0.04,9,231,0.616160096419193,0.641319156983233,0.634195934550088
S133_G03_D01_B01_T02,240,0.04,9,231,0.615900888169092,0.635363467276435,0.609811558854591
S133_G03_D01_B01_T03,245,0.04,9,236,0.610179180705155,0.607410527306991,0.610641246838161
S133_G03_D01_B02_T01,249,0.04,9,240,0.733539714441206,0.747735757019125,0.733578631393219
S133_G03_D01_B02_T02,250,0.04,10,240,0.625827021105054,0.629966430854952,0.628445639222344
S133_G03_D01_B02_T03,251,0.04,10,241,0.708652371263739,0.684436449956555,0.716707786704141
S133_G03_D01_B03_T01,254,0.04,10,244,0.688779869654942,0.692852744015728,0.692684393262197
S133_G03_D01_B03_T02,254,0.04,10,244,0.778066666776376,0.769624266046681,0.783105684527294
S133_G03_D01_B03_T03,254,0.04,10,244,0.792393413262808,0.809820960300808,0.795494310013479
S133_G03_D02_B01_T01,255,0.04,10,245,0.683136586302087,0.689196199853156,0.6764713891749
S133_G03_D02_B01_T02,255,0.04,10,245,0.744759864263944,0.732669193423976,0.764424414084688
S133_G03_D02_B01_T03,254,0.04,10,244,0.454673529950598,0.459043682310771,0.465300228437688
S133_G03_D02_B02_T01,256,0.04,10,246,0.954184990372681,0.954463059688418,0.95415031640525
S133_G03_D02_B02_T02,254,0.04,10,244,0.726494522957592,0.737157244523202,0.749548465526242
S133_G03_D02_B02_T03,255,0.04,10,245,0.690799034913815,0.68856830737979,0.694638320658019
S133_G03_D02_B03_T01,257,0.04,10,247,0.691960539163054,0.696861282089596,0.912451338389377
S133_G03_D02_B03_T02,255,0.04,10,245,0.868257844675572,0.881861525244882,0.858684036073912
S133_G03_D02_B03_T03,257,0.04,10,247,0.687663142137847,0.682171647027295,0.684152400495626
S134_G03_D01_B01_T01,187,0.04,7,180,0.37877565517535,0.365766228995068,0.364370725307959
S134_G03_D01_B01_T02,190,0.04,7,183,0.496881293867604,0.488402401146854,0.494767714998468
S134_G03_D01_B01_T03,192,0.04,7,185,0.425696624424026,0.43330081123421,0.420043894040439
S134_G03_D01_B02_T01,191,0.04,7,184,0.299827578252952,0.302527117940157,0.315576989104577
S134_G03_D01_B02_T02,193,0.04,7,186,0.430149600493861,0.442054532243921,0.432759100144505
S134_G03_D01_B02_T03,194,0.04,7,187,0.424527284827574,0.420637014953082,0.436227461667012
S134_G03_D01_B03_T01,193,0.04,7,186,0.499976736547404,0.509231684625365,0.495107301084425
S134_G03_D01_B03_T02,192,0.04,7,185,0.51383780966684,0.517210521397377,0.524990251586763
